anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,delta_temperatura_C,delta_temperatura_abs_C,salinidad_chile_PSU,salinidad_noruega_PSU,delta_salinidad_PSU,delta_salinidad_abs_PSU,cumple_temperatura,cumple_salinidad,cumple_ambos_criterios,comparabilidad_general
2014,1,2014,27,14.942,9.932,5.01,5.01,33.137,33.317,-0.18,0.18,False,True,False,No comparable
2014,2,2014,28,15.428,12.774,2.654,2.654,33.182,32.679,0.503,0.503,True,True,True,Comparable
2014,3,2014,29,16.371,15.229,1.142,1.142,33.24,32.441,0.799,0.799,True,True,True,Comparable
2014,4,2014,30,15.815,17.774,-1.959,1.959,33.238,32.034,1.204,1.204,True,True,True,Comparable
2014,5,2014,31,15.504,18.677,-3.173,3.173,33.246,31.748,1.498,1.498,False,True,False,No comparable
2014,6,2014,32,15.325,18.308,-2.983,2.983,33.251,31.266,1.985,1.985,True,True,True,Comparable
2014,7,2014,33,15.613,16.647,-1.034,1.034,33.28,31.412,1.868,1.868,True,True,True,Comparable
2014,8,2014,34,15.911,14.938,0.973,0.973,33.321,31.923,1.398,1.398,True,True,True,Comparable
2014,9,2014,35,15.515,14.54,0.975,0.975,33.396,32.042,1.354,1.354,True,True,True,Comparable
2014,10,2014,36,15.511,15.417,0.094,0.094,33.424,31.042,2.382,2.382,True,True,True,Comparable
2014,11,2014,37,14.904,15.592,-0.688,0.688,33.427,30.679,2.748,2.748,True,True,True,Comparable
2014,12,2014,38,14.462,15.746,-1.284,1.284,33.454,30.893,2.561,2.561,True,True,True,Comparable
2014,13,2014,39,14.181,14.775,-0.594,0.594,33.484,31.423,2.061,2.061,True,True,True,Comparable
2014,14,2014,40,13.765,14.221,-0.456,0.456,33.509,31.857,1.652,1.652,True,True,True,Comparable
2014,15,2014,41,13.538,13.689,-0.151,0.151,33.513,32.296,1.217,1.217,True,True,True,Comparable
2014,16,2014,42,13.088,13.174,-0.086,0.086,33.504,32.571,0.933,0.933,True,True,True,Comparable
2014,17,2014,43,12.885,13.288,-0.403,0.403,33.499,32.715,0.784,0.784,True,True,True,Comparable
2014,18,2014,44,12.524,12.715,-0.191,0.191,33.491,32.738,0.753,0.753,True,True,True,Comparable
2014,19,2014,45,12.172,12.208,-0.036,0.036,33.434,32.401,1.033,1.033,True,True,True,Comparable
2014,20,2014,46,11.927,11.669,0.258,0.258,33.423,32.034,1.389,1.389,True,True,True,Comparable
2014,21,2014,47,11.676,11.267,0.409,0.409,33.383,32.094,1.289,1.289,True,True,True,Comparable
2014,22,2014,48,11.44,10.714,0.726,0.726,33.417,32.457,0.96,0.96,True,True,True,Comparable
2014,23,2014,49,10.908,10.164,0.744,0.744,33.157,32.756,0.401,0.401,True,True,True,Comparable
2014,24,2014,50,10.741,9.641,1.1,1.1,33.188,32.879,0.309,0.309,True,True,True,Comparable
2014,25,2014,51,10.477,8.978,1.499,1.499,32.921,33.044,-0.123,0.123,True,True,True,Comparable
2014,26,2014,52,10.429,8.19,2.239,2.239,32.868,33.066,-0.198,0.198,True,True,True,Comparable
2014,27,2015,1,10.27,8.164,2.106,2.106,32.78,33.504,-0.724,0.724,True,True,True,Comparable
2014,28,2015,2,9.976,8.271,1.705,1.705,32.515,33.59,-1.075,1.075,True,True,True,Comparable
2014,29,2015,3,10.005,8.158,1.847,1.847,32.471,33.505,-1.034,1.034,True,True,True,Comparable
2014,30,2015,4,9.84,7.809,2.031,2.031,32.523,33.426,-0.903,0.903,True,True,True,Comparable
2014,31,2015,5,9.911,7.409,2.502,2.502,32.711,33.369,-0.658,0.658,True,True,True,Comparable
2014,32,2015,6,9.987,7.245,2.742,2.742,32.773,33.413,-0.64,0.64,True,True,True,Comparable
2014,33,2015,7,9.845,7.004,2.841,2.841,32.676,33.436,-0.76,0.76,True,True,True,Comparable
2014,34,2015,8,10.159,7.036,3.123,3.123,32.705,33.725,-1.02,1.02,False,True,False,No comparable
2014,35,2015,9,10.457,6.562,3.895,3.895,32.58,33.711,-1.131,1.131,False,True,False,No comparable
2014,36,2015,10,10.735,6.238,4.497,4.497,32.598,33.627,-1.029,1.029,False,True,False,No comparable
2014,37,2015,11,10.796,6.237,4.559,4.559,32.532,33.563,-1.031,1.031,False,True,False,No comparable
2014,38,2015,12,10.939,6.217,4.722,4.722,32.406,33.415,-1.009,1.009,False,True,False,No comparable
2014,39,2015,13,10.86,6.16,4.7,4.7,32.412,33.357,-0.945,0.945,False,True,False,No comparable
2014,40,2015,14,11.246,6.22,5.026,5.026,32.304,33.347,-1.043,1.043,False,True,False,No comparable
2014,41,2015,15,11.428,6.35,5.078,5.078,32.495,33.293,-0.798,0.798,False,True,False,No comparable
2014,42,2015,16,11.579,6.462,5.117,5.117,32.658,33.153,-0.495,0.495,False,True,False,No comparable
2014,43,2015,17,12.018,6.879,5.139,5.139,32.596,33.182,-0.586,0.586,False,True,False,No comparable
2014,44,2015,18,12.214,7.213,5.001,5.001,32.649,33.119,-0.47,0.47,False,True,False,No comparable
2014,45,2015,19,12.218,7.573,4.645,4.645,32.711,32.892,-0.181,0.181,False,True,False,No comparable
2014,46,2015,20,12.745,8.066,4.679,4.679,32.775,32.605,0.17,0.17,False,True,False,No comparable
2014,47,2015,21,13.507,8.59,4.917,4.917,32.812,32.457,0.355,0.355,False,True,False,No comparable
2014,48,2015,22,13.962,9.203,4.759,4.759,32.854,32.318,0.536,0.536,False,True,False,No comparable
2014,49,2015,23,14.845,9.779,5.066,5.066,32.901,32.268,0.633,0.633,False,True,False,No comparable
2014,50,2015,24,14.863,10.127,4.736,4.736,32.994,32.129,0.865,0.865,False,True,False,No comparable
2014,51,2015,25,14.669,10.929,3.74,3.74,33.122,31.637,1.485,1.485,False,True,False,No comparable
2014,52,2015,26,14.237,11.375,2.862,2.862,33.121,31.755,1.366,1.366,True,True,True,Comparable
2015,1,2015,27,14.511,12.406,2.105,2.105,33.083,31.552,1.531,1.531,True,True,True,Comparable
2015,2,2015,28,14.717,11.771,2.946,2.946,33.141,31.622,1.519,1.519,True,True,True,Comparable
2015,3,2015,29,14.721,12.032,2.689,2.689,33.168,31.973,1.195,1.195,True,True,True,Comparable
2015,4,2015,30,15.564,12.986,2.578,2.578,33.19,32.013,1.177,1.177,True,True,True,Comparable
2015,5,2015,31,16.194,12.249,3.945,3.945,33.182,32.451,0.731,0.731,False,True,False,No comparable
2015,6,2015,32,16.373,13.484,2.889,2.889,33.204,32.526,0.678,0.678,True,True,True,Comparable
2015,7,2015,33,15.489,14.673,0.816,0.816,33.247,32.065,1.182,1.182,True,True,True,Comparable
2015,8,2015,34,14.848,15.615,-0.767,0.767,33.325,31.506,1.819,1.819,True,True,True,Comparable
2015,9,2015,35,14.552,16.452,-1.9,1.9,33.392,30.07,3.322,3.322,True,False,False,No comparable
2015,10,2015,36,14.667,15.792,-1.125,1.125,33.385,30.22,3.165,3.165,True,False,False,No comparable
2015,11,2015,37,14.969,14.372,0.597,0.597,33.363,31.315,2.048,2.048,True,True,True,Comparable
2015,12,2015,38,14.697,14.599,0.098,0.098,33.354,30.925,2.429,2.429,True,True,True,Comparable
2015,13,2015,39,14.603,14.183,0.42,0.42,33.401,30.78,2.621,2.621,True,True,True,Comparable
2015,14,2015,40,14.197,13.991,0.206,0.206,33.406,30.513,2.893,2.893,True,True,True,Comparable
2015,15,2015,41,14.069,13.592,0.477,0.477,33.391,30.514,2.877,2.877,True,True,True,Comparable
2015,16,2015,42,13.917,13.223,0.694,0.694,33.372,30.546,2.826,2.826,True,True,True,Comparable
2015,17,2015,43,13.569,12.627,0.942,0.942,33.373,30.641,2.732,2.732,True,True,True,Comparable
2015,18,2015,44,13.381,11.935,1.446,1.446,33.375,31.15,2.225,2.225,True,True,True,Comparable
2015,19,2015,45,12.945,11.796,1.149,1.149,33.39,31.838,1.552,1.552,True,True,True,Comparable
2015,20,2015,46,12.724,11.249,1.475,1.475,33.332,32.36,0.972,0.972,True,True,True,Comparable
2015,21,2015,47,12.305,10.451,1.854,1.854,33.284,32.42,0.864,0.864,True,True,True,Comparable
2015,22,2015,48,11.896,9.875,2.021,2.021,33.221,32.487,0.734,0.734,True,True,True,Comparable
2015,23,2015,49,11.806,9.337,2.469,2.469,33.076,32.592,0.484,0.484,True,True,True,Comparable
2015,24,2015,50,11.484,8.957,2.527,2.527,32.955,32.966,-0.011,0.011,True,True,True,Comparable
2015,25,2015,51,11.174,8.655,2.519,2.519,33.0,33.084,-0.084,0.084,True,True,True,Comparable
2015,26,2015,52,11.004,8.869,2.135,2.135,32.991,33.267,-0.276,0.276,True,True,True,Comparable
2015,27,2016,1,10.909,7.98,2.929,2.929,33.011,33.4,-0.389,0.389,True,True,True,Comparable
2015,28,2016,2,10.803,7.463,3.34,3.34,33.002,33.476,-0.474,0.474,False,True,False,No comparable
2015,29,2016,3,10.585,7.02,3.565,3.565,33.015,33.506,-0.491,0.491,False,True,False,No comparable
2015,30,2016,4,10.459,7.028,3.431,3.431,32.845,33.593,-0.748,0.748,False,True,False,No comparable
2015,31,2016,5,10.528,6.768,3.76,3.76,32.706,33.642,-0.936,0.936,False,True,False,No comparable
2015,32,2016,6,10.458,6.582,3.876,3.876,32.708,33.643,-0.935,0.935,False,True,False,No comparable
2015,33,2016,7,10.32,6.292,4.028,4.028,32.614,33.718,-1.104,1.104,False,True,False,No comparable
2015,34,2016,8,10.371,6.015,4.356,4.356,32.66,33.723,-1.063,1.063,False,True,False,No comparable
2015,35,2016,9,10.496,5.758,4.738,4.738,32.718,33.66,-0.942,0.942,False,True,False,No comparable
2015,36,2016,10,10.516,5.756,4.76,4.76,32.669,33.682,-1.013,1.013,False,True,False,No comparable
2015,37,2016,11,10.307,6.07,4.237,4.237,32.654,33.712,-1.058,1.058,False,True,False,No comparable
2015,38,2016,12,10.109,6.067,4.042,4.042,32.762,33.719,-0.957,0.957,False,True,False,No comparable
2015,39,2016,13,10.539,5.784,4.755,4.755,32.83,33.368,-0.538,0.538,False,True,False,No comparable
2015,40,2016,14,10.669,6.152,4.517,4.517,32.792,33.229,-0.437,0.437,False,True,False,No comparable
2015,41,2016,15,10.889,6.563,4.326,4.326,32.754,33.253,-0.499,0.499,False,True,False,No comparable
2015,42,2016,16,11.311,6.51,4.801,4.801,32.695,33.256,-0.561,0.561,False,True,False,No comparable
2015,43,2016,17,11.688,6.788,4.9,4.9,32.673,33.352,-0.679,0.679,False,True,False,No comparable
2015,44,2016,18,11.938,7.373,4.565,4.565,32.729,33.207,-0.478,0.478,False,True,False,No comparable
2015,45,2016,19,12.042,8.195,3.847,3.847,32.872,33.183,-0.311,0.311,False,True,False,No comparable
2015,46,2016,20,12.88,8.126,4.754,4.754,32.936,33.154,-0.218,0.218,False,True,False,No comparable
2015,47,2016,21,13.027,9.503,3.524,3.524,32.873,32.817,0.056,0.056,False,True,False,No comparable
2015,48,2016,22,13.758,9.545,4.213,4.213,32.847,32.974,-0.127,0.127,False,True,False,No comparable
2015,49,2016,23,14.445,10.246,4.199,4.199,32.866,32.943,-0.077,0.077,False,True,False,No comparable
2015,50,2016,24,14.096,11.001,3.095,3.095,32.939,32.773,0.166,0.166,False,True,False,No comparable
2015,51,2016,25,14.35,11.668,2.682,2.682,32.964,32.675,0.289,0.289,True,True,True,Comparable
2015,52,2016,26,14.745,13.192,1.553,1.553,32.972,32.192,0.78,0.78,True,True,True,Comparable
2016,1,2016,27,15.842,13.87,1.972,1.972,33.016,31.809,1.207,1.207,True,True,True,Comparable
2016,2,2016,28,15.826,14.314,1.512,1.512,33.064,31.527,1.537,1.537,True,True,True,Comparable
2016,3,2016,29,16.684,15.105,1.579,1.579,33.073,31.314,1.759,1.759,True,True,True,Comparable
2016,4,2016,30,16.854,15.955,0.899,0.899,33.072,31.221,1.851,1.851,True,True,True,Comparable
2016,5,2016,31,17.039,15.933,1.106,1.106,33.108,30.942,2.166,2.166,True,True,True,Comparable
2016,6,2016,32,16.728,14.706,2.022,2.022,33.143,31.035,2.108,2.108,True,True,True,Comparable
2016,7,2016,33,16.466,14.703,1.763,1.763,33.154,30.995,2.159,2.159,True,True,True,Comparable
2016,8,2016,34,16.312,15.708,0.604,0.604,33.172,31.092,2.08,2.08,True,True,True,Comparable
2016,9,2016,35,15.93,15.512,0.418,0.418,33.206,31.467,1.739,1.739,True,True,True,Comparable
2016,10,2016,36,15.311,15.467,-0.156,0.156,33.244,31.76,1.484,1.484,True,True,True,Comparable
2016,11,2016,37,14.718,15.8,-1.082,1.082,33.286,31.538,1.748,1.748,True,True,True,Comparable
2016,12,2016,38,14.256,15.859,-1.603,1.603,33.319,30.982,2.337,2.337,True,True,True,Comparable
2016,13,2016,39,14.259,15.436,-1.177,1.177,33.299,30.735,2.564,2.564,True,True,True,Comparable
2016,14,2016,40,13.944,14.326,-0.382,0.382,33.313,30.846,2.467,2.467,True,True,True,Comparable
2016,15,2016,41,13.467,13.694,-0.227,0.227,33.342,30.9,2.442,2.442,True,True,True,Comparable
2016,16,2016,42,12.897,13.144,-0.247,0.247,33.342,30.941,2.401,2.401,True,True,True,Comparable
2016,17,2016,43,12.644,12.482,0.162,0.162,33.324,31.682,1.642,1.642,True,True,True,Comparable
2016,18,2016,44,12.591,11.701,0.89,0.89,33.296,31.946,1.35,1.35,True,True,True,Comparable
2016,19,2016,45,12.593,10.415,2.178,2.178,33.256,32.429,0.827,0.827,True,True,True,Comparable
2016,20,2016,46,12.489,9.861,2.628,2.628,33.179,32.732,0.447,0.447,True,True,True,Comparable
2016,21,2016,47,12.194,9.203,2.991,2.991,33.04,32.702,0.338,0.338,True,True,True,Comparable
2016,22,2016,48,11.727,8.674,3.053,3.053,32.621,32.94,-0.319,0.319,False,True,False,No comparable
2016,23,2016,49,11.645,8.359,3.286,3.286,32.75,33.134,-0.384,0.384,False,True,False,No comparable
2016,24,2016,50,11.52,8.24,3.28,3.28,32.856,33.131,-0.275,0.275,False,True,False,No comparable
2016,25,2016,51,11.311,8.316,2.995,2.995,32.906,33.248,-0.342,0.342,True,True,True,Comparable
2016,26,2016,52,11.229,8.11,3.119,3.119,32.886,33.371,-0.485,0.485,False,True,False,No comparable
2016,27,2017,1,11.105,7.744,3.361,3.361,32.914,33.498,-0.584,0.584,False,True,False,No comparable
2016,28,2017,2,11.019,7.468,3.551,3.551,32.879,33.618,-0.739,0.739,False,True,False,No comparable
2016,29,2017,3,10.894,7.049,3.845,3.845,32.809,33.693,-0.884,0.884,False,True,False,No comparable
2016,30,2017,4,10.631,7.082,3.549,3.549,32.586,33.801,-1.215,1.215,False,True,False,No comparable
2016,31,2017,5,10.712,6.933,3.779,3.779,32.406,33.871,-1.465,1.465,False,True,False,No comparable
2016,32,2017,6,10.761,6.754,4.007,4.007,32.088,34.014,-1.926,1.926,False,True,False,No comparable
2016,33,2017,7,10.607,6.521,4.086,4.086,31.939,33.999,-2.06,2.06,False,True,False,No comparable
2016,34,2017,8,10.616,6.303,4.313,4.313,31.987,33.888,-1.901,1.901,False,True,False,No comparable
2016,35,2017,9,10.52,6.042,4.478,4.478,32.145,33.524,-1.379,1.379,False,True,False,No comparable
2016,36,2017,10,10.731,5.961,4.77,4.77,32.177,33.15,-0.973,0.973,False,True,False,No comparable
2016,37,2017,11,10.838,5.956,4.882,4.882,32.258,33.046,-0.788,0.788,False,True,False,No comparable
2016,38,2017,12,11.296,6.0,5.296,5.296,32.302,33.015,-0.713,0.713,False,True,False,No comparable
2016,39,2017,13,11.675,6.208,5.467,5.467,32.383,32.952,-0.569,0.569,False,True,False,No comparable
2016,40,2017,14,11.831,6.501,5.33,5.33,32.401,32.824,-0.423,0.423,False,True,False,No comparable
2016,41,2017,15,11.618,6.655,4.963,4.963,32.493,32.88,-0.387,0.387,False,True,False,No comparable
2016,42,2017,16,12.342,6.759,5.583,5.583,32.413,33.021,-0.608,0.608,False,True,False,No comparable
2016,43,2017,17,13.33,6.992,6.338,6.338,32.427,33.411,-0.984,0.984,False,True,False,No comparable
2016,44,2017,18,12.921,7.925,4.996,4.996,32.564,33.599,-1.035,1.035,False,True,False,No comparable
2016,45,2017,19,13.132,8.09,5.042,5.042,32.579,33.711,-1.132,1.132,False,True,False,No comparable
2016,46,2017,20,13.129,9.294,3.835,3.835,32.662,33.353,-0.691,0.691,False,True,False,No comparable
2016,47,2017,21,14.353,10.218,4.135,4.135,32.733,33.238,-0.505,0.505,False,True,False,No comparable
2016,48,2017,22,15.18,10.911,4.269,4.269,32.762,33.034,-0.272,0.272,False,True,False,No comparable
2016,49,2017,23,15.314,11.589,3.725,3.725,32.754,32.736,0.018,0.018,False,True,False,No comparable
2016,50,2017,24,15.049,12.31,2.739,2.739,32.792,31.913,0.879,0.879,True,True,True,Comparable
2016,51,2017,25,15.404,12.444,2.96,2.96,32.797,31.362,1.435,1.435,True,True,True,Comparable
2016,52,2017,26,15.973,12.498,3.475,3.475,32.805,31.46,1.345,1.345,False,True,False,No comparable
2017,1,2017,27,15.962,12.79,3.172,3.172,32.835,31.796,1.039,1.039,False,True,False,No comparable
2017,2,2017,28,15.946,13.769,2.177,2.177,32.864,31.465,1.399,1.399,True,True,True,Comparable
2017,3,2017,29,16.418,15.023,1.395,1.395,32.877,31.28,1.597,1.597,True,True,True,Comparable
2017,4,2017,30,17.403,16.127,1.276,1.276,32.88,31.104,1.776,1.776,True,True,True,Comparable
2017,5,2017,31,17.081,16.308,0.773,0.773,32.871,31.516,1.355,1.355,True,True,True,Comparable
2017,6,2017,32,17.02,15.955,1.065,1.065,32.858,31.444,1.414,1.414,True,True,True,Comparable
2017,7,2017,33,17.151,15.619,1.532,1.532,32.866,31.018,1.848,1.848,True,True,True,Comparable
2017,8,2017,34,16.763,15.682,1.081,1.081,32.88,30.884,1.996,1.996,True,True,True,Comparable
2017,9,2017,35,16.55,15.596,0.954,0.954,32.892,30.513,2.379,2.379,True,True,True,Comparable
2017,10,2017,36,16.201,15.379,0.822,0.822,32.88,30.61,2.27,2.27,True,True,True,Comparable
2017,11,2017,37,16.077,15.014,1.063,1.063,32.882,30.702,2.18,2.18,True,True,True,Comparable
2017,12,2017,38,16.083,14.812,1.271,1.271,32.881,31.138,1.743,1.743,True,True,True,Comparable
2017,13,2017,39,16.0,14.994,1.006,1.006,32.851,31.386,1.465,1.465,True,True,True,Comparable
2017,14,2017,40,15.415,14.387,1.028,1.028,32.86,31.576,1.284,1.284,True,True,True,Comparable
2017,15,2017,41,14.817,13.46,1.357,1.357,32.914,31.844,1.07,1.07,True,True,True,Comparable
2017,16,2017,42,14.599,12.751,1.848,1.848,32.904,31.692,1.212,1.212,True,True,True,Comparable
2017,17,2017,43,14.188,12.277,1.911,1.911,32.895,31.478,1.417,1.417,True,True,True,Comparable
2017,18,2017,44,13.85,11.382,2.468,2.468,32.884,31.885,0.999,0.999,True,True,True,Comparable
2017,19,2017,45,13.514,10.807,2.707,2.707,32.835,32.083,0.752,0.752,True,True,True,Comparable
2017,20,2017,46,13.062,10.059,3.003,3.003,32.745,32.441,0.304,0.304,False,True,False,No comparable
2017,21,2017,47,12.488,9.401,3.087,3.087,32.693,32.557,0.136,0.136,False,True,False,No comparable
2017,22,2017,48,12.272,8.743,3.529,3.529,32.584,32.69,-0.106,0.106,False,True,False,No comparable
2017,23,2017,49,12.02,8.596,3.424,3.424,32.678,33.056,-0.378,0.378,False,True,False,No comparable
