año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales
2014,1,110758,3.8,1.65,1.6,11.579,33.566,Chile,Verano,7.049999999999999
2014,2,110758,2.42,2.38,2.47,12.063,33.586,Chile,Verano,7.27
2014,3,110758,3.78,3.28,4.4,13.511,33.472,Chile,Verano,11.46
2014,4,110758,4.38,3.03,1.1,12.662,33.529,Chile,Verano,8.51
2014,5,110758,6.6,5.45,1.77,12.076,33.591,Chile,Verano,13.82
2014,6,110758,0.0,0.03,1.05,11.976,33.598,Chile,Verano,1.08
2014,7,110758,0.0,0.2,0.45,12.448,33.5,Chile,Verano,0.65
2014,8,110758,0.08,0.65,0.43,12.719,33.497,Chile,Verano,1.16
2014,9,110758,0.45,1.92,4.05,12.549,33.575,Chile,Verano,6.42
2014,10,110758,1.85,4.55,2.03,13.129,33.544,Chile,Verano,8.43
2014,11,110758,4.35,3.78,2.7,12.18,33.591,Chile,Verano,10.829999999999998
2014,12,110758,4.57,3.65,2.88,11.099,33.693,Chile,Verano,11.100000000000001
2014,13,110758,4.0,3.53,2.9,11.077,33.663,Chile,Verano,10.43
2014,14,110758,3.75,2.15,1.45,10.721,33.6,Chile,Otoño,7.3500000000000005
2014,15,110758,8.75,4.13,2.4,11.074,33.561,Chile,Otoño,15.28
2014,16,110758,8.32,4.28,3.28,10.477,33.613,Chile,Otoño,15.88
2014,17,110758,0.0,0.0,2.88,10.667,33.512,Chile,Otoño,2.88
2014,18,110758,0.22,0.28,3.3,10.602,33.541,Chile,Otoño,3.8
2014,19,110758,1.42,1.27,2.22,10.49,33.497,Chile,Otoño,4.91
2014,20,110758,2.17,2.55,3.3,10.176,33.434,Chile,Otoño,8.02
2014,21,110758,2.67,2.75,3.15,9.772,33.272,Chile,Otoño,8.57
2014,22,110758,3.45,3.38,3.63,9.855,33.454,Chile,Otoño,10.46
2014,23,110758,3.72,3.92,4.68,9.49,33.26,Chile,Otoño,12.32
2014,24,110758,2.5,4.2,4.6,9.522,33.389,Chile,Otoño,11.3
2014,25,110758,2.1,5.4,7.2,9.481,33.313,Chile,Otoño,14.7
2014,26,110758,NA,NA,NA,9.645,33.362,Chile,Otoño,NA
2014,27,110758,NA,NA,NA,9.64,33.416,Chile,Invierno,NA
2014,28,110758,NA,NA,NA,9.2,33.293,Chile,Invierno,NA
2014,29,110758,NA,NA,NA,9.243,33.293,Chile,Invierno,NA
2014,30,110758,NA,NA,NA,9.017,33.274,Chile,Invierno,NA
2014,31,110758,NA,NA,NA,9.01,33.268,Chile,Invierno,NA
2014,32,110758,NA,NA,NA,9.218,33.316,Chile,Invierno,NA
2014,33,110758,NA,NA,NA,9.041,33.291,Chile,Invierno,NA
2014,34,110758,NA,NA,NA,9.254,33.214,Chile,Invierno,NA
2014,35,110758,NA,NA,NA,9.49,33.147,Chile,Invierno,NA
2014,36,110758,NA,NA,NA,9.829,33.169,Chile,Invierno,NA
2014,37,110758,NA,NA,NA,9.746,33.192,Chile,Invierno,NA
2014,38,110758,NA,NA,NA,9.694,33.161,Chile,Invierno,NA
2014,39,110758,NA,NA,NA,9.644,33.144,Chile,Invierno,NA
2014,40,110758,NA,NA,NA,10.028,32.973,Chile,Primavera,NA
2014,41,110758,NA,NA,NA,10.18,33.071,Chile,Primavera,NA
2014,42,110758,NA,NA,NA,10.266,33.076,Chile,Primavera,NA
2014,43,110758,NA,NA,NA,10.967,33.02,Chile,Primavera,NA
2014,44,110758,NA,NA,NA,10.804,33.077,Chile,Primavera,NA
2014,45,110758,NA,NA,NA,10.785,33.128,Chile,Primavera,NA
2014,46,110758,NA,NA,NA,11.168,33.14,Chile,Primavera,NA
2014,47,110758,NA,NA,NA,11.721,33.092,Chile,Primavera,NA
2014,48,110758,NA,NA,NA,12.125,33.087,Chile,Primavera,NA
2014,49,110758,NA,NA,NA,12.874,33.078,Chile,Primavera,NA
2014,50,110758,NA,NA,NA,12.676,33.162,Chile,Primavera,NA
2014,51,110758,NA,NA,NA,11.849,33.341,Chile,Primavera,NA
2014,52,110758,NA,NA,NA,11.695,33.421,Chile,Primavera,NA
2015,1,110758,NA,NA,NA,12.519,33.291,Chile,Verano,NA
2015,2,110758,NA,NA,NA,12.002,33.428,Chile,Verano,NA
2015,3,110758,NA,NA,NA,11.999,33.479,Chile,Verano,NA
2015,4,110758,NA,NA,NA,12.857,33.438,Chile,Verano,NA
2015,5,110758,NA,NA,NA,13.867,33.332,Chile,Verano,NA
2015,6,110758,NA,NA,NA,13.913,33.302,Chile,Verano,NA
2015,7,110758,NA,NA,NA,12.453,33.496,Chile,Verano,NA
2015,8,110758,NA,NA,NA,11.579,33.614,Chile,Verano,NA
2015,9,110758,NA,NA,NA,11.144,33.679,Chile,Verano,NA
2015,10,110758,NA,NA,NA,11.73,33.623,Chile,Verano,NA
2015,11,110758,NA,NA,NA,12.517,33.522,Chile,Verano,NA
2015,12,110758,NA,NA,NA,12.317,33.452,Chile,Verano,NA
2015,13,110758,NA,NA,NA,12.516,33.322,Chile,Verano,NA
2015,14,110758,1.35,2.67,2.2,12.027,33.416,Chile,Otoño,6.22
2015,15,110758,1.15,2.83,1.23,12.147,33.329,Chile,Otoño,5.21
2015,16,110758,1.35,2.22,1.08,12.157,33.23,Chile,Otoño,4.65
2015,17,110758,1.42,2.63,1.55,11.661,33.297,Chile,Otoño,5.6
2015,18,110758,2.53,3.35,4.93,11.74,33.233,Chile,Otoño,10.809999999999999
2015,19,110758,4.9,5.5,4.03,11.121,33.285,Chile,Otoño,14.43
2015,20,110758,2.85,5.8,5.88,11.258,33.227,Chile,Otoño,14.530000000000001
2015,21,110758,9.2,7.07,4.88,11.119,33.295,Chile,Otoño,21.15
2015,22,110758,9.5,7.85,5.8,10.693,33.251,Chile,Otoño,23.150000000000002
2015,23,110758,0.03,0.0,0.1,10.609,33.183,Chile,Otoño,0.13
2015,24,110758,0.1,0.03,0.98,10.318,33.134,Chile,Otoño,1.1099999999999999
2015,25,110758,0.57,0.4,0.65,10.018,33.189,Chile,Otoño,1.62
2015,26,110758,0.7,0.85,1.0,9.764,33.188,Chile,Otoño,2.55
2015,27,110758,0.15,0.57,1.2,9.496,33.179,Chile,Invierno,1.92
2015,28,110758,1.0,1.85,1.17,9.312,33.152,Chile,Invierno,4.02
2015,29,110758,1.3,1.73,0.77,9.069,33.181,Chile,Invierno,3.8000000000000003
2015,30,110758,1.25,2.2,1.92,8.961,33.152,Chile,Invierno,5.37
2015,31,110758,0.98,1.35,1.42,9.259,33.168,Chile,Invierno,3.75
2015,32,110758,1.45,1.25,1.38,9.356,33.204,Chile,Invierno,4.08
2015,33,110758,1.3,0.75,2.9,9.165,33.082,Chile,Invierno,4.949999999999999
2015,34,110758,1.15,1.1,0.82,9.127,33.109,Chile,Invierno,3.07
2015,35,110758,1.25,1.1,0.7,9.46,33.157,Chile,Invierno,3.05
2015,36,110758,1.17,1.25,1.52,9.41,33.132,Chile,Invierno,3.94
2015,37,110758,1.45,1.7,1.67,9.103,33.142,Chile,Invierno,4.82
2015,38,110758,1.42,0.77,0.7,8.785,33.152,Chile,Invierno,2.8899999999999997
2015,39,110758,0.85,1.2,1.23,9.314,33.062,Chile,Invierno,3.28
2015,40,110758,0.77,1.0,1.33,9.412,33.006,Chile,Primavera,3.1
2015,41,110758,1.13,1.35,0.65,9.61,33.043,Chile,Primavera,3.13
2015,42,110758,1.8,2.75,2.15,10.008,33.003,Chile,Primavera,6.699999999999999
2015,43,110758,2.35,2.25,2.05,10.2,32.99,Chile,Primavera,6.6499999999999995
2015,44,110758,2.38,2.92,2.17,10.697,33.005,Chile,Primavera,7.47
2015,45,110758,2.5,2.05,1.7,10.337,33.142,Chile,Primavera,6.25
2015,46,110758,2.58,2.2,2.03,11.142,33.095,Chile,Primavera,6.8100000000000005
2015,47,110758,2.53,3.55,2.53,11.495,33.1,Chile,Primavera,8.61
2015,48,110758,2.78,1.65,1.2,12.601,33.009,Chile,Primavera,5.63
2015,49,110758,0.0,0.0,0.57,13.186,32.938,Chile,Primavera,0.57
2015,50,110758,0.22,0.47,0.17,12.275,33.11,Chile,Primavera,0.86
2015,51,110758,0.38,0.75,0.65,12.041,33.18,Chile,Primavera,1.7799999999999998
2015,52,110758,0.43,0.57,1.2,12.554,33.164,Chile,Primavera,2.2
2016,1,110758,1.9,1.33,1.0,13.231,33.15,Chile,Verano,4.23
2016,2,110758,1.58,0.75,1.17,13.072,33.313,Chile,Verano,3.5
2016,3,110758,1.6,1.98,0.47,15.231,33.138,Chile,Verano,4.05
2016,4,110758,1.13,0.95,0.85,15.332,33.148,Chile,Verano,2.93
2016,5,110758,2.13,1.77,2.63,15.355,33.092,Chile,Verano,6.529999999999999
2016,6,110758,2.22,2.9,0.9,14.162,33.282,Chile,Verano,6.0200000000000005
2016,7,110758,2.38,2.72,1.92,13.767,33.359,Chile,Verano,7.02
2016,8,110758,2.92,2.97,2.38,13.821,33.379,Chile,Verano,8.27
2016,9,110758,3.83,6.38,2.17,14.087,33.259,Chile,Verano,12.38
2016,10,110758,4.1,4.38,4.5,12.562,33.436,Chile,Verano,12.98
2016,11,110758,4.32,3.8,4.32,12.145,33.467,Chile,Verano,12.440000000000001
2016,12,110758,4.22,4.53,4.07,11.952,33.495,Chile,Verano,12.82
2016,13,110758,2.75,3.0,2.1,12.637,33.342,Chile,Verano,7.85
2016,14,110758,3.55,3.15,2.13,12.346,33.25,Chile,Otoño,8.829999999999998
2016,15,110758,0.0,0.0,0.3,11.757,33.289,Chile,Otoño,0.3
2016,16,110758,0.0,0.08,0.22,10.961,33.309,Chile,Otoño,0.3
2016,17,110758,0.05,0.28,0.43,10.791,33.12,Chile,Otoño,0.76
2016,18,110758,0.22,0.35,0.52,10.782,32.867,Chile,Otoño,1.0899999999999999
2016,19,110758,1.2,0.77,1.73,10.847,32.691,Chile,Otoño,3.7
2016,20,110758,2.05,1.95,2.13,10.617,32.633,Chile,Otoño,6.13
2016,21,110758,2.35,2.8,1.8,10.103,32.72,Chile,Otoño,6.95
2016,22,110758,2.5,3.2,5.1,9.909,32.781,Chile,Otoño,10.8
2016,23,110758,0.0,0.0,0.4,9.676,32.947,Chile,Otoño,0.4
2016,24,110758,0.15,0.22,0.57,9.592,32.953,Chile,Otoño,0.94
2016,25,110758,0.35,0.43,0.45,9.402,32.937,Chile,Otoño,1.23
2016,26,110758,0.63,0.63,0.68,9.235,32.929,Chile,Otoño,1.94
2016,27,110758,0.65,0.82,1.3,9.247,32.911,Chile,Invierno,2.77
2016,28,110758,0.85,0.95,1.38,9.263,32.838,Chile,Invierno,3.1799999999999997
2016,29,110758,1.73,1.65,1.95,9.32,32.986,Chile,Invierno,5.33
2016,30,110758,2.33,2.75,1.88,9.201,32.9,Chile,Invierno,6.96
2016,31,110758,2.4,3.6,2.2,9.389,32.967,Chile,Invierno,8.2
2016,32,110758,NA,NA,NA,9.489,33.0,Chile,Invierno,NA
2016,33,110758,NA,NA,NA,9.285,32.877,Chile,Invierno,NA
2016,34,110758,NA,NA,NA,9.4,32.913,Chile,Invierno,NA
2016,35,110758,NA,NA,NA,9.537,32.993,Chile,Invierno,NA
2016,36,110758,NA,NA,NA,9.69,32.927,Chile,Invierno,NA
2016,37,110758,NA,NA,NA,9.834,32.848,Chile,Invierno,NA
2016,38,110758,NA,NA,NA,10.158,32.838,Chile,Invierno,NA
2016,39,110758,NA,NA,NA,10.484,32.769,Chile,Invierno,NA
2016,40,110758,NA,NA,NA,10.677,32.813,Chile,Primavera,NA
2016,41,110758,NA,NA,NA,10.414,32.842,Chile,Primavera,NA
2016,42,110758,NA,NA,NA,11.197,32.658,Chile,Primavera,NA
2016,43,110758,NA,NA,NA,12.112,32.587,Chile,Primavera,NA
2016,44,110758,NA,NA,NA,11.565,32.69,Chile,Primavera,NA
2016,45,110758,NA,NA,NA,11.459,32.737,Chile,Primavera,NA
2016,46,110758,NA,NA,NA,11.316,32.841,Chile,Primavera,NA
2016,47,110758,NA,NA,NA,12.766,32.732,Chile,Primavera,NA
2016,48,110758,NA,NA,NA,13.553,32.688,Chile,Primavera,NA
2016,49,110758,NA,NA,NA,13.813,32.589,Chile,Primavera,NA
2016,50,110758,NA,NA,NA,12.682,32.839,Chile,Primavera,NA
2016,51,110758,NA,NA,NA,13.31,32.803,Chile,Primavera,NA
2016,52,110758,NA,NA,NA,13.714,32.763,Chile,Primavera,NA
2017,1,110758,NA,NA,NA,13.649,32.811,Chile,Verano,NA
2017,2,110758,NA,NA,NA,13.514,32.835,Chile,Verano,NA
2017,3,110758,NA,NA,NA,13.977,32.785,Chile,Verano,NA
2017,4,110758,NA,NA,NA,14.814,32.697,Chile,Verano,NA
2017,5,110758,NA,NA,NA,14.826,32.668,Chile,Verano,NA
2017,6,110758,NA,NA,NA,14.88,32.656,Chile,Verano,NA
2017,7,110758,NA,NA,NA,15.132,32.598,Chile,Verano,NA
2017,8,110758,NA,NA,NA,14.841,32.591,Chile,Verano,NA
2017,9,110758,NA,NA,NA,14.461,32.671,Chile,Verano,NA
2017,10,110758,NA,NA,NA,14.068,32.624,Chile,Verano,NA
2017,11,110758,NA,NA,NA,14.062,32.665,Chile,Verano,NA
2017,12,110758,NA,NA,NA,14.534,32.632,Chile,Verano,NA
2017,13,110758,NA,NA,NA,14.523,32.456,Chile,Verano,NA
2017,14,110758,NA,NA,NA,13.79,32.648,Chile,Otoño,NA
2017,15,110758,NA,NA,NA,12.635,32.888,Chile,Otoño,NA
2017,16,110758,NA,NA,NA,12.712,32.893,Chile,Otoño,NA
2017,17,110758,NA,NA,NA,12.209,32.939,Chile,Otoño,NA
2017,18,110758,NA,NA,NA,12.164,32.851,Chile,Otoño,NA
2017,19,110758,NA,NA,NA,11.953,32.572,Chile,Otoño,NA
2017,20,110758,NA,NA,NA,11.665,32.783,Chile,Otoño,NA
2017,21,110758,NA,NA,NA,11.003,32.788,Chile,Otoño,NA
2017,22,110758,NA,NA,NA,10.674,32.71,Chile,Otoño,NA
2017,23,110758,NA,NA,NA,10.383,32.825,Chile,Otoño,NA
2017,24,110758,NA,NA,NA,9.796,32.904,Chile,Otoño,NA
2017,25,110758,NA,NA,NA,9.385,32.905,Chile,Otoño,NA
2017,26,110758,0.0,0.0,0.0,9.107,32.897,Chile,Otoño,0.0
2017,27,110758,0.0,0.0,0.15,9.245,33.057,Chile,Invierno,0.15
2017,28,110758,0.0,0.0,0.17,8.896,33.103,Chile,Invierno,0.17
2017,29,110758,0.0,0.0,0.32,8.588,33.031,Chile,Invierno,0.32
2017,30,110758,0.05,0.38,0.35,8.815,33.157,Chile,Invierno,0.78
2017,31,110758,0.1,0.22,0.32,8.883,33.141,Chile,Invierno,0.64
2017,32,110758,0.1,0.17,0.32,9.345,33.234,Chile,Invierno,0.5900000000000001
2017,33,110758,0.13,0.22,0.3,9.282,33.213,Chile,Invierno,0.6499999999999999
2017,34,110758,0.2,0.32,0.38,9.2,33.172,Chile,Invierno,0.9
2017,35,110758,0.43,0.55,0.45,9.229,33.131,Chile,Invierno,1.43
2017,36,110758,0.52,0.55,0.68,9.18,33.109,Chile,Invierno,1.75
2017,37,110758,0.25,0.4,0.57,9.099,33.099,Chile,Invierno,1.22
2017,38,110758,0.7,0.57,0.45,9.211,33.054,Chile,Invierno,1.72
2017,39,110758,1.15,1.05,0.45,9.422,33.015,Chile,Invierno,2.6500000000000004
2017,40,110758,1.08,1.08,1.05,9.575,33.019,Chile,Primavera,3.21
2017,41,110758,0.0,0.05,0.13,9.909,33.047,Chile,Primavera,0.18
2017,42,110758,0.0,0.05,0.2,10.26,33.022,Chile,Primavera,0.25
2017,43,110758,0.0,0.08,0.3,10.489,32.971,Chile,Primavera,0.38
2017,44,110758,0.0,0.08,0.55,11.697,32.667,Chile,Primavera,0.63
2017,45,110758,0.08,0.3,0.45,12.501,32.611,Chile,Primavera,0.8300000000000001
2017,46,110758,0.0,0.22,0.77,12.046,32.679,Chile,Primavera,0.99
2017,47,110758,0.1,0.35,0.5,11.129,32.921,Chile,Primavera,0.95
2017,48,110758,0.43,0.47,0.3,11.801,32.929,Chile,Primavera,1.2
2017,49,110758,0.8,0.88,0.15,11.775,33.053,Chile,Primavera,1.83
2017,50,110758,0.82,0.9,0.32,12.394,33.041,Chile,Primavera,2.04
2017,51,110758,0.85,0.98,0.45,12.383,33.095,Chile,Primavera,2.2800000000000002
2017,52,110758,1.05,0.6,0.32,12.54,33.081,Chile,Primavera,1.97
2018,1,110758,1.52,1.35,0.52,12.574,33.042,Chile,Verano,3.39
2018,2,110758,1.7,1.23,0.98,13.488,32.936,Chile,Verano,3.9099999999999997
2018,3,110758,1.55,1.4,0.93,13.522,32.954,Chile,Verano,3.8800000000000003
2018,4,110758,0.63,2.2,0.45,13.449,33.013,Chile,Verano,3.2800000000000002
2018,5,110758,0.82,1.08,0.73,13.674,33.026,Chile,Verano,2.63
2018,6,110758,0.95,1.35,0.88,14.195,33.013,Chile,Verano,3.1799999999999997
2018,7,110758,1.38,1.23,1.15,13.79,33.027,Chile,Verano,3.76
2018,8,110758,0.8,1.48,0.57,14.429,32.888,Chile,Verano,2.85
2018,9,110758,1.58,1.25,0.47,14.529,32.811,Chile,Verano,3.3
2018,10,110758,1.48,1.33,1.38,14.39,32.822,Chile,Verano,4.1899999999999995
2018,11,110758,1.17,0.95,0.32,13.495,32.89,Chile,Verano,2.44
2018,12,110758,1.15,1.08,0.75,12.847,32.961,Chile,Verano,2.98
2018,13,110758,1.35,1.25,1.75,12.674,32.957,Chile,Verano,4.35
2018,14,110758,0.8,0.73,0.32,12.412,32.901,Chile,Otoño,1.85
2018,15,110758,1.95,1.77,0.9,11.815,32.843,Chile,Otoño,4.62
2018,16,110758,2.05,1.05,3.17,11.722,32.769,Chile,Otoño,6.27
2018,17,110758,1.3,1.75,0.6,11.508,32.787,Chile,Otoño,3.65
2018,18,110758,2.63,2.35,1.63,11.215,32.684,Chile,Otoño,6.61
2018,19,110758,0.03,0.08,0.4,10.96,32.583,Chile,Otoño,0.51
2018,20,110758,0.47,0.98,1.33,10.63,32.484,Chile,Otoño,2.7800000000000002
2018,21,110758,0.7,0.88,1.4,10.449,32.657,Chile,Otoño,2.98
2018,22,110758,1.7,1.15,1.0,9.876,32.665,Chile,Otoño,3.8499999999999996
2018,23,110758,1.92,1.3,0.63,9.569,32.736,Chile,Otoño,3.8499999999999996
2018,24,110758,2.33,1.45,2.13,9.091,32.735,Chile,Otoño,5.91
2018,25,110758,0.0,0.13,0.25,8.959,32.842,Chile,Otoño,0.38
2018,26,110758,1.1,1.55,1.58,8.758,32.919,Chile,Otoño,4.23
2018,27,110758,2.33,4.3,1.42,8.329,32.821,Chile,Invierno,8.05
2018,28,110758,2.42,2.97,2.13,8.185,32.697,Chile,Invierno,7.5200000000000005
2018,29,110758,1.98,1.02,1.65,7.987,32.555,Chile,Invierno,4.65
2018,30,110758,1.52,1.95,1.52,8.002,32.656,Chile,Invierno,4.99
2018,31,110758,2.03,1.73,2.25,8.109,32.726,Chile,Invierno,6.01
2018,32,110758,2.6,4.32,1.9,8.224,32.686,Chile,Invierno,8.82
2018,33,110758,2.3,2.75,2.15,8.396,32.714,Chile,Invierno,7.199999999999999
2018,34,110758,0.15,0.25,0.9,8.491,32.594,Chile,Invierno,1.3
2018,35,110758,2.83,2.83,2.28,8.571,32.454,Chile,Invierno,7.9399999999999995
2018,36,110758,0.3,0.5,1.02,8.624,32.358,Chile,Invierno,1.82
2018,37,110758,1.33,1.65,2.03,8.891,32.26,Chile,Invierno,5.01
2018,38,110758,1.38,1.67,1.83,9.233,32.069,Chile,Invierno,4.88
2018,39,110758,2.35,3.0,3.88,9.504,31.898,Chile,Invierno,9.23
2018,40,110758,3.35,4.1,2.97,9.331,32.122,Chile,Primavera,10.42
2018,41,110758,2.4,2.72,3.55,9.46,32.114,Chile,Primavera,8.67
2018,42,110758,2.3,4.0,2.28,10.072,31.934,Chile,Primavera,8.58
2018,43,110758,2.75,4.05,3.03,11.156,31.679,Chile,Primavera,9.83
2018,44,110758,1.48,1.4,1.65,11.355,31.732,Chile,Primavera,4.529999999999999
2018,45,110758,2.53,3.78,2.4,11.583,31.769,Chile,Primavera,8.709999999999999
2018,46,110758,2.47,3.8,3.2,11.99,31.773,Chile,Primavera,9.469999999999999
2018,47,110758,2.65,3.97,3.97,11.785,31.92,Chile,Primavera,10.59
2018,48,110758,4.07,3.5,4.43,12.141,31.918,Chile,Primavera,12.0
2018,49,110758,NA,NA,NA,12.138,32.035,Chile,Primavera,NA
2018,50,110758,NA,NA,NA,12.658,32.036,Chile,Primavera,NA
2018,51,110758,NA,NA,NA,12.671,32.132,Chile,Primavera,NA
2018,52,110758,NA,NA,NA,13.177,32.172,Chile,Primavera,NA
2019,1,110758,NA,NA,NA,13.043,32.094,Chile,Verano,NA
2019,2,110758,NA,NA,NA,12.79,32.098,Chile,Verano,NA
2019,3,110758,NA,NA,NA,13.586,31.964,Chile,Verano,NA
2019,4,110758,NA,NA,NA,13.157,31.865,Chile,Verano,NA
2019,5,110758,NA,NA,NA,13.435,31.822,Chile,Verano,NA
2019,6,110758,NA,NA,NA,14.932,31.702,Chile,Verano,NA
2019,7,110758,NA,NA,NA,14.096,31.955,Chile,Verano,NA
2019,8,110758,NA,NA,NA,13.914,31.822,Chile,Verano,NA
2019,9,110758,NA,NA,NA,12.302,32.164,Chile,Verano,NA
2019,10,110758,NA,NA,NA,12.74,31.886,Chile,Verano,NA
2019,11,110758,NA,NA,NA,13.438,31.755,Chile,Verano,NA
2019,12,110758,NA,NA,NA,12.683,31.99,Chile,Verano,NA
2019,13,110758,NA,NA,NA,12.914,31.886,Chile,Verano,NA
2019,14,110758,NA,NA,NA,12.684,31.726,Chile,Otoño,NA
2019,15,110758,NA,NA,NA,12.36,31.58,Chile,Otoño,NA
2019,16,110758,NA,NA,NA,11.717,31.666,Chile,Otoño,NA
2019,17,110758,NA,NA,NA,11.398,31.705,Chile,Otoño,NA
2019,18,110758,NA,NA,NA,10.848,31.714,Chile,Otoño,NA
2019,19,110758,NA,NA,NA,10.628,31.699,Chile,Otoño,NA
2019,20,110758,NA,NA,NA,10.53,31.833,Chile,Otoño,NA
